tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	geologic_classes	geologic_types	instrument_codes	int_corr	lithologies	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study	HT	3.5	292.2	-32.6	4.8	2	6	0.0	WRF.17a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 17:42:35	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.17a	pmagpy-4.2.113: demag_gui	WRF.17a
This study	MT	5.1	298.1	-35.2	16.3	2	12	0.0	WRF.17a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 17:42:35	u	Sandstone	903.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.17a	pmagpy-4.2.113: demag_gui	WRF.17a
This study	HT	3.5	297.0	-12.3	4.8	2	6	100.0	WRF.17a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 17:42:35	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.17a	pmagpy-4.2.113: demag_gui	WRF.17a
This study	HT	1.2	291.1	-41.8	2.2	1	6	0.0	WRF.18a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:21:07	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.18a	pmagpy-4.2.113: demag_gui	WRF.18a
This study	HT	1.2	298.3	-21.4	2.2	1	6	100.0	WRF.18a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:21:07	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.18a	pmagpy-4.2.113: demag_gui	WRF.18a
This study	HT	0.4	299.4	-17.0	2.1	1	8	100.0	WRF.19a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:22:30	u	Sandstone	955.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.19a	pmagpy-4.2.113: demag_gui	WRF.19a
This study	HT	0.4	293.7	-37.7	2.1	1	8	0.0	WRF.19a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:22:30	u	Sandstone	955.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.19a	pmagpy-4.2.113: demag_gui	WRF.19a
This study																		LP-NOMAG		WRF.1a		WRF.1a
This study																		LP-NOMAG		WRF.20a		WRF.20a
This study	HT	2.4	292.3	-23.8	4.4	2	6	0.0	WRF.21a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 17:48:18	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.21a	pmagpy-4.2.113: demag_gui	WRF.21a
This study	MT	7.8	305.2	-6.1	16.3	2	12	100.0	WRF.21a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 17:48:18	u	Sandstone	938.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.21a	pmagpy-4.2.113: demag_gui	WRF.21a
This study	HT	2.4	295.3	-3.7	4.4	2	6	100.0	WRF.21a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 17:48:18	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.21a	pmagpy-4.2.113: demag_gui	WRF.21a
This study	MT	7.8	302.7	-28.0	16.3	2	12	0.0	WRF.21a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 17:48:18	u	Sandstone	938.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.21a	pmagpy-4.2.113: demag_gui	WRF.21a
This study																		LP-NOMAG		WRF.22a		WRF.22a
This study	HT	3.6	323.1	-2.8	2.8	1	5	100.0	WRF.23a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:25:34	u	Sandstone	951.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.23a	pmagpy-4.2.113: demag_gui	WRF.23a
This study	HT	3.6	323.0	-26.1	2.8	1	5	0.0	WRF.23a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:25:34	u	Sandstone	951.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.23a	pmagpy-4.2.113: demag_gui	WRF.23a
This study	HT	1.6	315.9	-35.3	1.0	1	8	0.0	WRF.24a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:27:02	u	Sandstone	955.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.24a	pmagpy-4.2.113: demag_gui	WRF.24a
This study	HT	1.6	317.3	-12.2	1.0	1	8	100.0	WRF.24a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:27:02	u	Sandstone	955.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.24a	pmagpy-4.2.113: demag_gui	WRF.24a
This study	HT	4.7	310.1	-23.1	8.9	1	6	100.0	WRF.25a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:28:27	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.25a	pmagpy-4.2.113: demag_gui	WRF.25a
This study	HT	4.7	305.5	-45.5	8.9	1	6	0.0	WRF.25a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:28:27	u	Sandstone	955.0	943.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.25a	pmagpy-4.2.113: demag_gui	WRF.25a
This study	MT	5.4	307.1	-8.7	14.2	2	12	100.0	WRF.26a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:29:49	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.26a	pmagpy-4.2.113: demag_gui	WRF.26a
This study	HT	2.8	290.9	-29.7	4.3	2	7	0.0	WRF.26a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:29:49	u	Sandstone	953.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.26a	pmagpy-4.2.113: demag_gui	WRF.26a
This study	MT	5.4	304.3	-30.8	14.2	2	12	0.0	WRF.26a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:29:49	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.26a	pmagpy-4.2.113: demag_gui	WRF.26a
This study	HT	2.8	295.3	-9.8	4.3	2	7	100.0	WRF.26a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:29:49	u	Sandstone	953.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.26a	pmagpy-4.2.113: demag_gui	WRF.26a
This study	HT	1.6	306.8	-11.9	2.2	1	9	0.0	WRF.27a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:31:12	u	Sandstone	955.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.27a	pmagpy-4.2.113: demag_gui	WRF.27a
This study	HT	1.6	306.9	10.3	2.2	1	9	100.0	WRF.27a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:31:12	u	Sandstone	955.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.27a	pmagpy-4.2.113: demag_gui	WRF.27a
This study	HT	0.0	292.6	-11.4	14.2	1	4	0.0	WRF.28a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:02:14	u	Sandstone	949.0	938.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	WRF.28a	pmagpy-4.2.113: demag_gui	WRF.28a
This study	HT	0.0	292.9	8.5	14.2	1	4	100.0	WRF.28a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:02:14	u	Sandstone	949.0	938.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	WRF.28a	pmagpy-4.2.113: demag_gui	WRF.28a
This study	HT	0.4	302.6	-18.6	5.7	1	5	0.0	WRF.29a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:03:27	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.29a	pmagpy-4.2.113: demag_gui	WRF.29a
This study	HT	0.4	303.8	3.1	5.7	1	5	100.0	WRF.29a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:03:27	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.29a	pmagpy-4.2.113: demag_gui	WRF.29a
This study	HT	0.0	328.7	4.0	2.5	1	6	100.0	WRF.2a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 17:27:01	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	WRF.2a	pmagpy-4.2.113: demag_gui	WRF.2a
This study	HT	0.0	329.0	-19.2	2.5	1	6	0.0	WRF.2a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 17:27:01	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	WRF.2a	pmagpy-4.2.113: demag_gui	WRF.2a
This study	HT	1.5	283.7	-11.6	1.1	2	6	0.0	WRF.30a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:04:55	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.30a	pmagpy-4.2.113: demag_gui	WRF.30a
This study	MT	0.8	289.3	-11.5	6.7	2	25	0.0	WRF.30a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:04:55	u	Sandstone	949.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.30a	pmagpy-4.2.113: demag_gui	WRF.30a
This study	HT	1.5	284.4	6.3	1.1	2	6	100.0	WRF.30a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:04:55	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.30a	pmagpy-4.2.113: demag_gui	WRF.30a
This study	MT	0.8	289.7	7.6	6.7	2	25	100.0	WRF.30a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:04:55	u	Sandstone	949.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.30a	pmagpy-4.2.113: demag_gui	WRF.30a
This study	HT	2.8	294.3	-0.1	2.8	2	6	100.0	WRF.31a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:07:13	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.31a	pmagpy-4.2.113: demag_gui	WRF.31a
This study	MT	10.6	302.8	-17.8	13.7	2	14	0.0	WRF.31a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:07:13	u	Sandstone	913.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.31a	pmagpy-4.2.113: demag_gui	WRF.31a
This study	HT	2.8	292.1	-20.1	2.8	2	6	0.0	WRF.31a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:07:13	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.31a	pmagpy-4.2.113: demag_gui	WRF.31a
This study	MT	10.6	303.9	4.0	13.7	2	14	100.0	WRF.31a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:07:13	u	Sandstone	913.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.31a	pmagpy-4.2.113: demag_gui	WRF.31a
This study	HT	1.8	322.5	-6.1	5.6	1	6	0.0	WRF.32a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:08:28	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.32a	pmagpy-4.2.113: demag_gui	WRF.32a
This study	HT	1.8	322.4	17.1	5.6	1	6	100.0	WRF.32a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:08:28	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.32a	pmagpy-4.2.113: demag_gui	WRF.32a
This study	HT	7.6	314.8	4.6	9.5	1	5	100.0	WRF.33a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:09:43	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.33a	pmagpy-4.2.113: demag_gui	WRF.33a
This study	HT	7.6	314.3	-18.3	9.5	1	5	0.0	WRF.33a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:09:43	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.33a	pmagpy-4.2.113: demag_gui	WRF.33a
This study	HT	0.9	288.4	4.3	3.3	1	5	100.0	WRF.34a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:11:01	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.34a	pmagpy-4.2.113: demag_gui	WRF.34a
This study	HT	0.9	287.2	-14.5	3.3	1	5	0.0	WRF.34a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:11:01	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.34a	pmagpy-4.2.113: demag_gui	WRF.34a
This study	MT	7.3	301.0	-0.8	7.2	2	9	100.0	WRF.35a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:12:20	u	Sandstone	903.0	798.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.35a	pmagpy-4.2.113: demag_gui	WRF.35a
This study	HT	1.4	287.7	-2.9	1.4	2	5	100.0	WRF.35a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:12:20	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.35a	pmagpy-4.2.113: demag_gui	WRF.35a
This study	MT	7.3	299.0	-22.0	7.2	2	9	0.0	WRF.35a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:12:20	u	Sandstone	903.0	798.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.35a	pmagpy-4.2.113: demag_gui	WRF.35a
This study	HT	1.4	284.5	-21.3	1.4	2	5	0.0	WRF.35a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:12:20	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.35a	pmagpy-4.2.113: demag_gui	WRF.35a
This study	HT	0.8	291.7	16.9	2.6	1	5	100.0	WRF.36a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:13:37	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.36a	pmagpy-4.2.113: demag_gui	WRF.36a
This study	HT	0.8	293.2	-2.9	2.6	1	5	0.0	WRF.36a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-01-31 18:13:37	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.36a	pmagpy-4.2.113: demag_gui	WRF.36a
This study	HT	3.9	279.3	-9.8	7.9	1	5	100.0	WRF.37a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 17:59:49	u	Sandstone	955.0	946.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.37a	pmagpy-4.2.113: demag_gui	WRF.37a
This study	HT	3.9	273.8	-25.5	7.9	1	5	0.0	WRF.37a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 17:59:49	u	Sandstone	955.0	946.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.37a	pmagpy-4.2.113: demag_gui	WRF.37a
This study																		LP-NOMAG		WRF.38a		WRF.38a
This study	HT	1.8	297.8	2.6	2.1	1	7	0.0	WRF.39a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:02:43	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.39a	pmagpy-4.2.113: demag_gui	WRF.39a
This study	HT	1.8	295.3	23.2	2.1	1	7	100.0	WRF.39a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:02:43	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.39a	pmagpy-4.2.113: demag_gui	WRF.39a
This study																		LP-NOMAG		WRF.3a		WRF.3a
This study	HT	1.1	280.6	-10.5	6.4	1	5	100.0	WRF.40a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:35:18	u	Sandstone	955.0	946.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.40a	pmagpy-4.2.113: demag_gui	WRF.40a
This study	HT	1.1	274.8	-26.6	6.4	1	5	0.0	WRF.40a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:35:18	u	Sandstone	955.0	946.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.40a	pmagpy-4.2.113: demag_gui	WRF.40a
This study	HT	0.2	299.0	10.2	4.2	1	8	100.0	WRF.41a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:06:02	u	Sandstone	955.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.41a	pmagpy-4.2.113: demag_gui	WRF.41a
This study	HT	0.2	298.9	-10.9	4.2	1	8	0.0	WRF.41a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:06:02	u	Sandstone	955.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.41a	pmagpy-4.2.113: demag_gui	WRF.41a
This study	HT	1.6	299.8	-31.0	5.7	1	5	0.0	WRF.42a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:09:40	u	Sandstone	955.0	946.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.42a	pmagpy-4.2.113: demag_gui	WRF.42a
This study	HT	1.6	303.2	-9.5	5.7	1	5	100.0	WRF.42a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:09:40	u	Sandstone	955.0	946.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.42a	pmagpy-4.2.113: demag_gui	WRF.42a
This study	HT	0.9	286.8	-7.0	1.8	1	4	0.0	WRF.43a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:36:59	u	Sandstone	955.0	949.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.43a	pmagpy-4.2.113: demag_gui	WRF.43a
This study	HT	0.9	286.2	11.4	1.8	1	4	100.0	WRF.43a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-02 18:36:59	u	Sandstone	955.0	949.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.43a	pmagpy-4.2.113: demag_gui	WRF.43a
This study	MT	4.0	274.7	-25.6	12.0	2	11	100.0	WRF.44a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-04 15:06:33	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.44a	pmagpy-4.2.113: demag_gui	WRF.44a
This study	HT	7.7	263.8	-24.7	7.5	2	7	100.0	WRF.44a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-04 15:06:33	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.44a	pmagpy-4.2.113: demag_gui	WRF.44a
This study	MT	4.0	262.4	-38.8	12.0	2	11	0.0	WRF.44a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-04 15:06:33	u	Sandstone	923.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.44a	pmagpy-4.2.113: demag_gui	WRF.44a
This study	HT	7.7	251.6	-34.0	7.5	2	7	0.0	WRF.44a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-04 15:06:33	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.44a	pmagpy-4.2.113: demag_gui	WRF.44a
This study	HT	7.2	277.3	-28.3	8.0	1	7	100.0	WRF.45a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-04 15:08:06	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.45a	pmagpy-4.2.113: demag_gui	WRF.45a
This study	HT	7.2	263.8	-42.2	8.0	1	7	0.0	WRF.45a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-04 15:08:06	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.45a	pmagpy-4.2.113: demag_gui	WRF.45a
This study	HT	14.9	267.1	-43.0	8.9	1	7	0.0	WRF.46a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-04 15:09:36	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.46a	pmagpy-4.2.113: demag_gui	WRF.46a
This study	HT	14.9	280.2	-28.1	8.9	1	7	100.0	WRF.46a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-04 15:09:36	u	Sandstone	955.0	938.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.46a	pmagpy-4.2.113: demag_gui	WRF.46a
																				WRF.47a		WRF.47a
This study	HT	4.7	285.5	-20.0	4.6	1	5	0.0	WRF.48a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:35:17	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.48a	pmagpy-4.2.113: demag_gui	WRF.48a
This study	HT	4.7	288.2	-1.5	4.6	1	5	100.0	WRF.48a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:35:17	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.48a	pmagpy-4.2.113: demag_gui	WRF.48a
This study	HT	4.0	315.4	7.7	8.2	1	5	100.0	WRF.49a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:36:42	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.49a	pmagpy-4.2.113: demag_gui	WRF.49a
This study	HT	4.0	315.1	-15.3	8.2	1	5	0.0	WRF.49a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:36:42	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.49a	pmagpy-4.2.113: demag_gui	WRF.49a
This study																		LP-NOMAG		WRF.4a		WRF.4a
This study	MT	5.8	314.5	5.8	10.1	2	12	100.0	WRF.50a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:38:06	u	Sandstone	913.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.50a	pmagpy-4.2.113: demag_gui	WRF.50a
This study	HT	1.4	312.0	-12.5	1.9	2	4	0.0	WRF.50a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:38:06	u	Sandstone	943.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.50a	pmagpy-4.2.113: demag_gui	WRF.50a
This study	MT	5.8	314.1	-17.2	10.1	2	12	0.0	WRF.50a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:38:06	u	Sandstone	913.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.50a	pmagpy-4.2.113: demag_gui	WRF.50a
This study	HT	1.4	312.1	10.3	1.9	2	4	100.0	WRF.50a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:38:06	u	Sandstone	943.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.50a	pmagpy-4.2.113: demag_gui	WRF.50a
This study	HT	1.2	309.0	-13.2	2.6	1	6	0.0	WRF.51a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:39:33	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.51a	pmagpy-4.2.113: demag_gui	WRF.51a
This study	HT	1.2	309.2	9.3	2.6	1	6	100.0	WRF.51a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:39:33	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.51a	pmagpy-4.2.113: demag_gui	WRF.51a
This study	HT	8.0	286.8	-22.9	5.8	1	6	0.0	WRF.52a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:41:05	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.52a	pmagpy-4.2.113: demag_gui	WRF.52a
This study	HT	8.0	290.1	-3.9	5.8	1	6	100.0	WRF.52a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:41:05	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.52a	pmagpy-4.2.113: demag_gui	WRF.52a
This study	HT	2.6	304.2	-9.4	6.6	1	6	100.0	WRF.53a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:42:50	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.53a	pmagpy-4.2.113: demag_gui	WRF.53a
This study	HT	2.6	300.9	-31.0	6.6	1	6	0.0	WRF.53a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:42:50	u	Sandstone	949.0	923.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.53a	pmagpy-4.2.113: demag_gui	WRF.53a
This study	HT	1.4	307.0	-15.3	4.9	1	5	0.0	WRF.54a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 09:50:13	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WRF.54a	pmagpy-4.2.113: demag_gui	WRF.54a
This study	HT	1.4	307.5	7.0	4.9	1	5	100.0	WRF.54a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 09:50:13	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.54a	pmagpy-4.2.113: demag_gui	WRF.54a
This study	HT	17.0	304.6	-12.3	7.5	1	5	100.0	WRF.55a_LP-DIR-T	Sedimentary	Sediment Layer	hargrave 2024-02-01 08:48:42	u	Sandstone	949.0	933.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	WRF.55a	pmagpy-4.2.113: demag_gui	WRF.55a
